"","lon","lat","pin"
"34351",-77.3936497,37.5194696,"E0110165022"
"34352",-77.3943672,37.520695,"E0110145021"
"34353",-77.3936497,37.523897,"E0110068003"
"34354",-77.4058435,37.5432152,"E0000948005"
"34355",-77.408627,37.5464181,"E0001081013"
"34356",-77.412853,37.5533183,"E0120226015"
"34357",-77.4199707,37.5503876,"E0000755034"
"34358",-77.4920089,37.5751902,"W0190097019"
"34359",-77.491516,37.5673723,"W0001914016"
"34360",-77.4986289,37.5624077,"W0190309008"
"34361",-77.4956606,37.5632678,"W0190296008"
"34362",-77.4885027,37.563986,"W0001777004"
"34363",-77.4935547,37.5235047,"S0060265010"
"34364",-77.4861391,37.5683119,"W0001790019"
"34365",-77.4335549,37.5618503,"N0000448010"
"34366",-77.4293632,37.5762098,"N0001138008"
"34367",-77.4386653,37.5744056,"N0001034009"
"34368",-77.4536546,37.5237973,"S0000303008"
"34369",-77.4575362,37.5839333,"N0001742009"
"34370",-77.4206147,37.5627333,"N0000611018"
"34371",-77.4563708,37.5749999,"N0001222005"
"34372",-77.438817,37.5588819,"N0000364025"
"34373",-77.413758,37.5506654,"E0120334014"
"34374",-77.4993759,37.4748815,"C0080772035"
"34375",-77.4868448,37.4796672,"C0080460042"
"34376",-77.492625,37.4809429,"C0080495018"
"34377",-77.4997602,37.478004,"C0080692018"
"34378",-77.5120329,37.5098398,"C0050889016"
"34379",-77.4099273,37.5322952,"E0000631007"
"34380",-77.5049125,37.5743398,"W0200094010"
"34381",-77.5030644,37.557514,"W0220222003"
"34382",-77.4941036,37.5507338,"W0220272006"
"34383",-77.4398869,37.5047838,"S0071032001"
"34384",-77.4899814,37.5521364,"W0001639010"
"34385",-77.4845147,37.5476973,"W0001443011"
"34386",-77.4961983,37.5651901,"W0190265009"
"34387",-77.4329272,37.5501956,"N0000088021"
"34388",-77.4350791,37.5623833,"N0000447013"
"34389",-77.4400998,37.5807461,"N0001536010"
"34390",-77.4367489,37.577405,"N0001245007"
"34391",-77.4540351,37.589285,"N0002185016"
"34392",-77.4327535,37.5744294,"N0001039002"
"34393",-77.441848,37.5727408,"N0000967025"
"34394",-77.4392481,37.57496,"N0001034053"
"34395",-77.3973269,37.5213427,"E0110103024"
"34396",-77.3920352,37.5195412,"E0110187018"
"34397",-77.4244989,37.5585798,"N0000459010"
"34398",-77.4084153,37.5443539,"E0000860016"
"34399",-77.4090603,37.5430348,"E0000782009"
"34400",-77.4962991,37.4821159,"C0080451046"
"34401",-77.495215,37.480223,"C0080534008"
"34402",-77.4110034,37.5488056,"E0001236019"
"34403",-77.5265279,37.5851253,"W0210154028"
"34404",-77.4853511,37.544177,"W0001333020"
"34405",-77.4820502,37.5489905,"W0001348043"
"34406",-77.4859038,37.5460837,"W0001441010"
"34407",-77.481871,37.5456921,"W0001342004"
"34408",-77.4972033,37.5724783,"W0190170005"
"34409",-77.4983713,37.5685374,"W0190230027"
"34410",-77.4334204,37.5756433,"N0001132019"
"34411",-77.4393826,37.5741551,"N0001034047"
"34412",-77.444337,37.549383,"N0000207008"
"34413",-77.445245,37.550581,"N0000242024"
"34414",-77.414263,37.5476444,"E0000928014"
"34415",-77.4166641,37.5457791,"E0000667041"
"34416",-77.4412205,37.5707886,"N0000873008"
"34417",-77.4338463,37.5657948,"N0000598006"
"34418",-77.4053873,37.5393573,"E0000717029"
"34419",-77.4041429,37.5406882,"E0000792034"
"34420",-77.4028151,37.5417359,"E0000952027"
"34421",-77.4921321,37.4833108,"C0080375018"
"34422",-77.5053941,37.488382,"C0070379006"
"34423",-77.459842,37.4807122,"C0090590014"
"34424",-77.458161,37.488177,"C0090381026"
"34425",-77.4771291,37.4876823,"C0060609020"
"34426",-77.4945069,37.5625807,"W0190296016"
"34427",-77.4908027,37.5664295,"W0001872008"
"34428",-77.4895333,37.5702023,"W0001917003"
"34429",-77.5199815,37.5745559,"W0210308015"
"34430",-77.4859936,37.5471673,"W0001442007"
"34431",-77.5036917,37.5654089,"W0190303024"
"34432",-77.4990133,37.574475,"W0190152007"
"34433",-77.4987824,37.5711292,"W0190200009"
"34434",-77.4357515,37.5751979,"N0001037044"
"34435",-77.4294305,37.5766472,"N0001138005"
"34436",-77.4364936,37.5664758,"N0000639020"
"34437",-77.4261578,37.571747,"N0000980003"
"34438",-77.4229322,37.5754938,"N0001152007"
"34439",-77.435617,37.5678088,"N0000699008"
"34440",-77.4217046,37.5735722,"N0001153008"
"34441",-77.4348997,37.5653141,"N0000598019"
"34442",-77.4099161,37.5472436,"E0001078006"
"34443",-77.4107823,37.5491172,"E0001236010"
"34444",-77.4854557,37.4802978,"C0080421052"
"34445",-77.4907879,37.4666719,"C0081063036"
"34446",-77.4900262,37.4646205,"C0081063018"
"34447",-77.5044421,37.4758996,"C0080809082"
"34448",-77.396161,37.5208478,"E0110124014"
"34449",-77.3912168,37.5194015,"E0110187009"
"34450",-77.4911912,37.5785749,"W0190035044"
"34451",-77.4915945,37.5765696,"W0190067034"
"34452",-77.5043525,37.5750993,"W0200082029"
"34453",-77.4898134,37.5494644,"W0001584004"
"34454",-77.4991666,37.5729559,"W0190183008"
"34455",-77.503322,37.5585149,"W0220142010"
"34456",-77.4916729,37.5151223,"S0053304020"
"34457",-77.4345411,37.5642921,"N0000539026"
"34458",-77.4351687,37.5673508,"N0000701015"
"34459",-77.4416239,37.5653416,"N0000592003"
"34460",-77.405774,37.5380332,"E0000624007"
"34461",-77.4317168,37.57632,"N0001134001"
"34462",-77.4316248,37.5753774,"N0001134008"
"34463",-77.4406825,37.5726972,"N0000968029"
"34464",-77.4601869,37.5180907,"S0000801014"
"34465",-77.4042438,37.5396437,"E0000792009"
"34466",-77.5104118,37.5077472,"C0050995002"
"34467",-77.5142039,37.5117633,"C0050817022"
"34468",-77.4874721,37.4824833,"C0080379006"
"34469",-77.493958,37.4869218,"C0080252030"
"34470",-77.4878306,37.4832602,"C0080339032"
"34471",-77.4965679,37.4827602,"C0080451018"
"34472",-77.5019444,37.5311585,"C0050236002"
"34473",-77.4965155,37.5660218,"W0190265006"
"34474",-77.499077,37.573438,"W0190167023"
"34475",-77.4945965,37.5624673,"W0190296017"
"34476",-77.5166275,37.5774582,"W0210213007"
"34477",-77.4710263,37.5354689,"W0000789002"
"34478",-77.4995698,37.5737367,"W0190167026"
"34479",-77.5020026,37.5744577,"W0200082018"
"34480",-77.4556826,37.5936444,"N0002347009"
"34481",-77.4525806,37.5979774,"N0170132026"
"34482",-77.4084116,37.5282865,"E0000972021"
"34483",-77.4673032,37.5074447,"S0002284013"
"34484",-77.431941,37.5630696,"N0000490007"
"34485",-77.4557882,37.5148901,"S0000685004"
"34486",-77.4330169,37.5777711,"N0001355003"
"34487",-77.4146099,37.5306992,"E0000529021"
"34488",-77.5002867,37.4685918,"C0080974048"
"34489",-77.4079992,37.5387273,"E0000622014"
"34490",-77.409378,37.5372468,"E0000521010"
"34491",-77.4109129,37.541678,"E0000617004"
"34492",-77.417991,37.5474577,"E0000764004"
"34493",-77.4184463,37.5455102,"E0000606018"
"34494",-77.41521,37.5460209,"E0000768008"
"34495",-77.4985057,37.562958,"W0190294009"
"34496",-77.5296201,37.5885237,"W0210127020"
"34497",-77.5240366,37.580859,"W0210229005"
"34498",-77.5262865,37.574326,"W0210376010"
"34499",-77.4994018,37.5741797,"W0190167012"
"34500",-77.5046248,37.5765817,"W0200079001"
"34501",-77.4919081,37.5778733,"W0190050033"
"34502",-77.4193879,37.5506935,"E0000755031"
"34503",-77.4603934,37.493536,"C0090278004"
"34504",-77.453323,37.4821827,"C0090566004"
"34505",-77.4619548,37.4984055,"C0090121006"
"34506",-77.4206747,37.5516552,"E0000832007"
"34507",-77.4180876,37.5513729,"E0000755023"
"34508",-77.4129763,37.5531574,"E0120226013"
"34509",-77.4170166,37.5316946,"E0000437002"
"34510",-77.4394049,37.490814,"E0000298009"
"34511",-77.416967,37.528158,"E0000532019"
"34512",-77.417745,37.529228,"E0000485004"
"34513",-77.416223,37.5719,"N0000991022"
"34514",-77.4440445,37.5794912,"N0001345027"
"34515",-77.4418032,37.5811344,"N0001347001"
"34516",-77.3974502,37.5143352,"E0002817027"
"34517",-77.4873825,37.5423481,"W0001325005"
"34518",-77.4463306,37.51211,"S0000348014"
"34519",-77.5160116,37.5772182,"W0200114001"
"34520",-77.5183709,37.5769102,"W0210261015"
"34521",-77.4855006,37.5463274,"W0001442021"
"34522",-77.4859038,37.5475593,"W0001443022"
"34523",-77.4876514,37.5526243,"W0001588020"
"34524",-77.3994345,37.5116487,"E0100136006"
"34525",-77.4147038,37.5432263,"E0000614019"
"34526",-77.4177,37.565317,"N0000813007"
"34527",-77.4244541,37.5603369,"N0000501009"
"34528",-77.4251714,37.5575869,"N0000419005"
"34529",-77.4495467,37.5163411,"S0000294027"
"34530",-77.4594874,37.5854104,"N0001891019"
"34531",-77.4590667,37.5890561,"N0002180036"
"34532",-77.482059,37.546732,"W0001341005"
"34533",-77.4902502,37.5503207,"W0001585028"
"34534",-77.5292932,37.5817732,"W0210251008"
"34535",-77.5186999,37.5814999,"W0210162025"
"34536",-77.4986863,37.5692205,"W0190230013"
"34537",-77.496252,37.572044,"W0190172024"
"34538",-77.5044645,37.5760537,"W0200082036"
"34539",-77.4149043,37.5534474,"E0120224054"
"34540",-77.4188498,37.5536271,"E0001056008"
"34541",-77.4146801,37.5505546,"E0120334028"
"34542",-77.4756197,37.4764737,"C0080470016"
"34543",-77.479476,37.462382,"C0081112002"
"34544",-77.4754628,37.4696662,"C0080712028"
"34545",-77.4763591,37.4761222,"C0080470050"
"34546",-77.4570348,37.5902658,"N0002182030"
"34547",-77.4608317,37.586943,"N0001955014"
"34548",-77.4276821,37.5746152,"N0001044029"
"34549",-77.4424308,37.5722299,"N0000966014"
"34550",-77.4507921,37.5986949,"N0170134011"
"34551",-77.4423635,37.5731855,"N0000966007"
"34552",-77.3990209,37.5313266,"E0001411019"
"34553",-77.4063542,37.5339153,"E0000804026"
"34554",-77.4969827,37.5740598,"W0190155038"
"34555",-77.5268042,37.5852842,"W0210154030"
"34556",-77.4651554,37.5384459,"W0000591053"
"34557",-77.5251947,37.5802492,"W0210254008"
"34558",-77.517648,37.578627,"W0210212019"
"34559",-77.502258,37.559067,"W0220142002"
"34560",-77.4478546,37.4601773,"S0090538007"
"34561",-77.4903399,37.5496745,"W0001584018"
"34562",-77.5201777,37.525893,"C0050254014"
"34563",-77.4084438,37.5412274,"E0000712002"
"34564",-77.4096919,37.5399038,"E0000620013"
"34565",-77.5012013,37.4936321,"C0070200036"
"34566",-77.497299,37.482344,"C0080451050"
"34567",-77.4940588,37.4764191,"C0080660008"
"34568",-77.4945069,37.4817189,"C0080454036"
"34569",-77.4971056,37.473791,"C0080775004"
"34570",-77.3979959,37.5309661,"E0001766038"
"34571",-77.4444867,37.5139466,"S0000287006"
"34572",-77.508351,37.4757331,"C0080849011"
"34573",-77.4597297,37.5233417,"S0000587005"
"34574",-77.4166712,37.5684392,"N0000921004"
"34575",-77.458284,37.5809615,"N0001430003"
"34576",-77.418134,37.565714,"N0000813014"
"34577",-77.4027529,37.5166809,"E0002174010"
"34578",-77.4771209,37.4774348,"C0080430030"
"34579",-77.476628,37.4644566,"C0080995016"
"34580",-77.4774346,37.4620399,"C0081033024"
"34581",-77.4734014,37.4651365,"C0080875020"
"34582",-77.4056115,37.5381929,"E0000624003"
"34583",-77.4058096,37.5425117,"E0000948012"
"34584",-77.479003,37.479483,"C0080427050"
"34585",-77.39356,37.5199519,"E0110165026"
"34586",-77.3993449,37.5166409,"E0002812009"
"34587",-77.4452996,37.5681138,"N0000761007"
"34588",-77.4372308,37.5714652,"N0000885024"
"34589",-77.4373205,37.5704096,"N0000885015"
"34590",-77.4422963,37.5912232,"N0180452009"
"34591",-77.4508685,37.5195654,"S0000245019"
"34592",-77.4554513,37.5165605,"S0000689011"
"34593",-77.4072432,37.5290757,"E0000970009"
"34594",-77.5310113,37.5876051,"W0210173011"
"34595",-77.5287292,37.5865773,"W0210151035"
"34596",-77.5332124,37.5761481,"W0210420001"
"34597",-77.4881443,37.5419788,"W0001325046"
"34598",-77.4810516,37.5643882,"W0001621017"
"34599",-77.464504,37.543797,"W0000652072"
"34600",-77.5121039,37.579954,"W0200059005"
"34601",-77.4647968,37.5384894,"W0000591012"
"34602",-77.3945129,37.5198806,"E0110144032"
"34603",-77.3962619,37.5218733,"E0110104030"
"34604",-77.4034703,37.5161844,"E0002174016"
"34605",-77.516677,37.508941,"C0050885006"
"34606",-77.4191973,37.5535928,"E0001056006"
"34607",-77.5124438,37.5255605,"C0050296002"
"34608",-77.4026245,37.5417256,"E0000952025"
"34609",-77.4068334,37.5475769,"E0001239015"
"34610",-77.5024497,37.5746803,"W0200082003"
"34611",-77.4836634,37.5694908,"W0001794030"
"34612",-77.4920425,37.5714958,"W0001994005"
"34613",-77.5300391,37.5869567,"W0210175005"
"34614",-77.4895786,37.5775639,"W0190037022"
"34615",-77.5023468,37.5681691,"W0190260046"
"34616",-77.5115855,37.5791761,"W0200060013"
"34617",-77.402386,37.5355595,"E0000875012"
"34618",-77.4086718,37.5449066,"E0000942001"
"34619",-77.4071193,37.5420437,"E0000713030"
"34620",-77.5168074,37.5090493,"C0050885007"
"34621",-77.5111286,37.5133197,"C0050749041"
"34622",-77.5146167,37.5097859,"C0050852012"
"34623",-77.5132341,37.5126017,"C0050749004"
"34624",-77.4572847,37.5920262,"N0170235039"
"34625",-77.455143,37.5936671,"N0002347012"
"34626",-77.4908775,37.5172207,"S0060394011"
"34627",-77.5169971,37.5719557,"W0200186007"
"34628",-77.5175894,37.5803098,"W0210163006"
"34629",-77.5258554,37.5859639,"W0210130028"
"34630",-77.512361,37.5808546,"W0200031015"
"34631",-77.527667,37.5866409,"W0210151018"
"34632",-77.4421506,37.5114655,"S0000395012"
"34633",-77.4512728,37.5976913,"N0170133029"
"34634",-77.4548189,37.5575428,"N0000827019"
"34635",-77.4621307,37.5903654,"N0002177003"
"34636",-77.4344178,37.577584,"N0001249012"
"34637",-77.4360205,37.5783814,"N0001245026"
"34638",-77.5059062,37.5137375,"C0050825009"
"34639",-77.4336894,37.5780893,"N0001353024"
"34640",-77.5136037,37.5121593,"C0050817025"
"34641",-77.5130323,37.5106454,"C0050889026"
"34642",-77.5100177,37.5077985,"C0050995038"
"34643",-77.5084406,37.5086027,"C0050926007"
"34644",-77.5078134,37.5084946,"C0050926009"
"34645",-77.5852918,37.5483767,"C0010700014"
"34646",-77.3907796,37.5207993,"E0110168001"
"34647",-77.4593133,37.5425844,"W0000437006"
"34648",-77.5185415,37.5774116,"W0210212011"
"34649",-77.4654243,37.5401555,"W0000644033"
"34650",-77.4909672,37.5170253,"S0060394010"
"34651",-77.5220106,37.5808376,"W0210255009"
"34652",-77.4554744,37.5916584,"N0002346004"
"34653",-77.4551896,37.5965354,"N0170184011"
"34654",-77.5151397,37.5766515,"W0200114031"
"34655",-77.4338605,37.5750948,"N0001131009"
"34656",-77.4288477,37.5754373,"N0001140032"
"34657",-77.433336,37.574371,"N0001039030"
"34658",-77.4320755,37.5788576,"N0001545032"
"34659",-77.453531,37.51782,"S0000416024"
"34660",-77.4543539,37.5141618,"S0000681007"
"34661",-77.4881891,37.5284137,"S0060116013"
"34662",-77.4366929,37.5692767,"N0000777009"
"34663",-77.3902302,37.5177985,"E0110206008"
"34664",-77.3957574,37.5210911,"E0110124017"
"34665",-77.408732,37.5431503,"E0000782002"
"34666",-77.502034,37.4966783,"C0070139020"
"34667",-77.502356,37.4925158,"C0070200004"
"34668",-77.4616715,37.4978066,"C0090121038"
"34669",-77.4564288,37.4967052,"C0090176028"
"34670",-77.4610769,37.4936811,"C0090278058"
"34671",-77.5158424,37.5753405,"W0200111022"
"34672",-77.5089085,37.5668631,"W0200193008"
"34673",-77.508596,37.5672124,"W0200193011"
"34674",-77.5052304,37.572023,"W0200137027"
"34675",-77.4606735,37.5935282,"N0002339016"
"34676",-77.4956343,37.5727629,"W0190157010"
"34677",-77.4882451,37.5510997,"W0001586003"
"34678",-77.5311509,37.5876758,"W0210173012"
"34679",-77.4354771,37.5698118,"N0000779002"
"34680",-77.4367377,37.5691177,"N0000777011"
"34681",-77.4379593,37.5678255,"N0000637008"
"34682",-77.4258439,37.5767522,"N0001258041"
"34683",-77.4280855,37.5751913,"N0001140029"
"34684",-77.4300133,37.5784716,"N0001546028"
"34685",-77.4463897,37.551225,"N0000307025"
"34686",-77.45717,37.560347,"N0001005032"
"34687",-77.533582,37.5451914,"C0040573042"
"34688",-77.5363477,37.5484897,"C0040448020"
"34689",-77.5284645,37.550599,"C0040332032"
"34690",-77.4887716,37.5035023,"C0060455036"
"34691",-77.4900262,37.5034317,"C0060488012"
"34692",-77.4667239,37.4791912,"C0090609024"
"34693",-77.4900598,37.4827092,"C0080377012"
"34694",-77.4842861,37.481239,"C0080342004"
"34695",-77.4568012,37.5948679,"N0170211023"
"34696",-77.4568926,37.5920558,"N0170235042"
"34697",-77.4553127,37.5936573,"N0002347011"
"34698",-77.4569711,37.5916441,"N0002345014"
"34699",-77.4951789,37.5758475,"W0190110009"
"34700",-77.4921881,37.567178,"W0001913017"
"34701",-77.5039522,37.5748894,"W0200082027"
"34702",-77.4476059,37.551314,"N0000351008"
"34703",-77.4431814,37.5492583,"N0000182014"
"34704",-77.4381274,37.5749212,"N0001035032"
"34705",-77.4334652,37.575771,"N0001132020"
"34706",-77.4350674,37.5754495,"N0001037013"
"34707",-77.4601568,37.5956375,"N0170181020"
"34708",-77.4533394,37.5942904,"N0002453021"
"34709",-77.4415006,37.5887312,"N0180506004"
"34710",-77.495851,37.4848578,"C0080333012"
"34711",-77.4079608,37.5471593,"E0001239001"
"34712",-77.4876514,37.4811485,"C0080418032"
"34713",-77.4127073,37.5512843,"E0120281008"
"34714",-77.420343,37.5516941,"E0000832009"
"34715",-77.4139587,37.5461056,"E0000771008"
"34716",-77.4122481,37.5508775,"E0120281028"
"34717",-77.4113509,37.5494475,"E0001236009"
"34718",-77.4936578,37.5755351,"W0190097023"
"34719",-77.4952238,37.5698289,"W0002025022"
"34720",-77.4399205,37.5035058,"S0071181004"
"34721",-77.4583164,37.5750884,"N0001223015"
"34722",-77.4667239,37.5856992,"N0170471055"
"34723",-77.5050805,37.5744499,"W0200094011"
"34724",-77.5155904,37.5762527,"W0200113020"
"34725",-77.4315375,37.5611413,"N0000408003"
"34726",-77.4346481,37.5599639,"N0000370007"
"34727",-77.4452436,37.5094814,"S0000398012"
"34728",-77.4448177,37.5105223,"S0000397007"
"34729",-77.4408058,37.5067281,"S0000861008"
"34730",-77.4538066,37.5941383,"N0002453040"
"34731",-77.4507126,37.5980346,"N0170134006"
"34732",-77.4383719,37.5492297,"N0000080036"
"34733",-77.3965534,37.5217408,"E0110104028"
"34734",-77.3924837,37.5180318,"E0110184008"
"34735",-77.48026,37.473925,"C0080627006"
"34736",-77.4789376,37.4593931,"C0081073040"
"34737",-77.471564,37.4665808,"C0080836006"
"34738",-77.5041814,37.5328381,"C0050129008"
"34739",-77.5113974,37.5353684,"C0040632003"
"34740",-77.4850077,37.5468074,"W0001442013"
"34741",-77.489791,37.5520442,"W0001639009"
"34742",-77.482812,37.5464489,"W0001341009"
"34743",-77.4911464,37.4762302,"C0080618002"
"34744",-77.4906535,37.5755263,"W0002032004"
"34745",-77.5074301,37.5764663,"W0200066015"
"34746",-77.5010931,37.5703759,"W0190228009"
"34747",-77.439815,37.548511,"N0000102011"
"34748",-77.4411756,37.5728323,"N0000967012"
"34749",-77.4375446,37.5680574,"N0000697016"
"34750",-77.4236583,37.5742122,"N0001151026"
"34751",-77.4396964,37.5700099,"N0000773021"
"34752",-77.4579183,37.5201973,"S0000584005"
"34753",-77.4317617,37.5790287,"N0001545001"
"34754",-77.440492,37.5069403,"S0000861012"
"34755",-77.4951773,37.4865755,"C0080252012"
"34756",-77.4075956,37.5421265,"E0000711005"
"34757",-77.4079992,37.5426618,"E0000782017"
"34758",-77.4056227,37.5421184,"E0000864048"
"34759",-77.491012,37.4858985,"C0080255024"
"34760",-77.400152,37.5425114,"E0000953020"
"34761",-77.4645727,37.4758422,"C0090713007"
"34762",-77.4806223,37.4889779,"C0060607080"
"34763",-77.4885587,37.5503136,"W0001586009"
"34764",-77.4873377,37.5460325,"W0001441026"
"34765",-77.4994354,37.5735994,"W0190167025"
"34766",-77.5058121,37.5703501,"W0200152008"
"34767",-77.4927594,37.5737443,"W0002030013"
"34768",-77.4990882,37.5718309,"W0190200038"
"34769",-77.4857246,37.5431541,"W0001330001"
"34770",-77.4754872,37.5087636,"S0043278067"
"34771",-77.4766726,37.4878972,"C0060538014"
"34772",-77.4758214,37.4857879,"C0090420004"
"34773",-77.4919529,37.4842352,"C0080335016"
"34774",-77.4744321,37.4883464,"C0060508016"
"34775",-77.469637,37.501614,"C0060126004"
"34776",-77.472774,37.4980953,"C0060263028"
"34777",-77.5024876,37.5262175,"C0050341068"
"34778",-77.5109046,37.5224408,"C0050472052"
"34779",-77.4444928,37.509985,"S0000397014"
"34780",-77.4446272,37.513854,"S0000287003"
"34781",-77.4440557,37.5102353,"S0000397011"
"34782",-77.4423439,37.573052,"N0000966008"
"34783",-77.4288477,37.5736347,"N0001043021"
"34784",-77.440052,37.550523,"N0000155016"
"34785",-77.4417136,37.5741193,"N0000967035"
"34786",-77.5147861,37.5764267,"W0200115010"
"34787",-77.5017316,37.4713215,"C0080851006"
"34788",-77.4844251,37.5459661,"W0001337009"
"34789",-77.4906571,37.5663644,"W0001872007"
"34790",-77.4976768,37.5699791,"W0190215018"
"34791",-77.4967948,37.5712017,"W0190186012"
"34792",-77.5001522,37.5712176,"W0190215001"
